User_ID,Completed,Time_Spent_Hours,Course_Type,Age,Device_Used
646,Yes,11.81353151,Creative,29,Desktop
647,No,16.167975,Technical,45,Mobile
648,No,15.22143603,Business,36,Desktop
649,No,26.44677248,Business,56,Tablet
650,Yes,13.90127682,Business,39,Mobile
651,Yes,20.70751708,Business,47,Mobile
652,No,13.62585215,Business,47,Tablet
653,No,5.804012935,Business,52,Desktop
654,No,17.1230046,Technical,54,Mobile
655,Yes,19.22475999,Creative,36,Desktop
656,Yes,13.14491348,Technical,22,Desktop
657,Yes,18.52073046,Business,56,Mobile
658,No,7.919964788,Business,22,Desktop
659,No,16.99540269,Technical,32,Mobile
660,No,8.477280507,Business,27,Tablet
661,No,18.09606204,Business,58,Tablet
662,No,16.70647204,Creative,29,Mobile
663,No,13.72227087,Business,27,Desktop
664,Yes,11.93799436,Business,40,Mobile
665,No,15.94297771,Creative,52,Mobile
666,No,15.09690153,Business,44,Mobile
667,Yes,17.67244834,Creative,58,Desktop
668,No,16.75425174,Creative,31,Tablet
669,No,22.00804651,Technical,51,Mobile
670,No,18.17114205,Technical,29,Desktop
671,Yes,14.13679581,Technical,27,Desktop
672,Yes,17.79944985,Creative,23,Tablet
673,No,14.593943,Business,32,Desktop
674,Yes,14.20756224,Technical,50,Desktop
675,Yes,16.68257263,Technical,42,Mobile
676,No,14.43564514,Creative,54,Desktop
677,Yes,13.05259316,Business,19,Desktop
678,Yes,17.195611,Technical,23,Mobile
679,No,19.66340155,Technical,41,Mobile
680,Yes,2.726846918,Technical,46,Desktop
681,Yes,21.78901541,Technical,40,Desktop
682,No,15.46807747,Creative,18,Desktop
683,Yes,12.40026534,Business,40,Desktop
684,No,21.43875792,Business,34,Tablet
685,Yes,10.76291704,Technical,36,Tablet
686,No,17.07462623,Creative,45,Tablet
687,No,21.93260634,Technical,20,Desktop
688,Yes,8.699711196,Creative,25,Desktop
689,No,13.16006168,Technical,33,Desktop
690,Yes,3.564647934,Business,44,Mobile
691,No,19.21064216,Business,26,Tablet
692,No,13.73116239,Technical,48,Desktop
693,No,21.07415305,Business,27,Tablet
694,Yes,15.51922908,Creative,37,Mobile
695,Yes,17.08539272,Creative,27,Mobile
696,No,14.67574655,Business,56,Desktop
697,Yes,17.19142367,Business,28,Mobile
698,Yes,8.109518657,Technical,48,Desktop
699,No,15.39748726,Business,20,Mobile
700,Yes,20.25098617,Technical,39,Desktop
701,Yes,20.97000969,Business,31,Mobile
702,Yes,9.03224517,Business,23,Desktop
703,Yes,16.69535748,Business,47,Tablet
704,No,11.90376832,Technical,37,Tablet
705,Yes,13.08382047,Technical,33,Mobile
706,No,13.21781392,Technical,49,Tablet
707,Yes,11.4928776,Creative,29,Desktop
708,Yes,13.43960716,Technical,22,Tablet
709,Yes,15.09518712,Business,59,Mobile
710,No,12.12306586,Technical,22,Tablet
711,Yes,11.74784299,Creative,26,Mobile
712,Yes,8.081942594,Business,36,Mobile
713,Yes,8.034144051,Creative,22,Mobile
714,No,13.69312751,Business,32,Mobile
715,Yes,20.36186333,Technical,19,Desktop
716,No,7.603868068,Business,27,Desktop
717,No,16.59207001,Business,28,Mobile
718,Yes,9.109172369,Creative,25,Desktop
719,Yes,15.83436897,Creative,55,Mobile
720,No,22.10269258,Technical,40,Desktop
721,Yes,10.87475541,Business,29,Tablet
722,No,13.23113973,Business,33,Tablet
723,No,18.23340478,Creative,51,Desktop
724,No,20.57964934,Creative,28,Desktop
725,No,11.0890793,Creative,31,Mobile
726,No,19.30798636,Technical,42,Tablet
727,No,14.80518601,Business,19,Tablet
728,Yes,15.05050666,Creative,24,Tablet
729,Yes,15.71088044,Business,58,Desktop
730,No,12.71374338,Business,20,Desktop
731,No,14.57188204,Business,56,Desktop
732,Yes,18.0507569,Creative,26,Desktop
733,No,10.94326303,Technical,25,Desktop
734,No,15.36995367,Business,37,Tablet
735,Yes,11.73773057,Creative,52,Desktop
736,Yes,17.33414035,Business,35,Desktop
737,No,7.365923088,Technical,44,Mobile
738,Yes,11.74128454,Business,49,Desktop
739,No,16.1786698,Creative,42,Mobile
740,No,13.75744022,Technical,55,Desktop
741,No,11.27930451,Business,53,Desktop
742,No,19.7204164,Creative,32,Tablet
743,Yes,19.15117,Business,45,Desktop
744,No,21.49762443,Business,39,Desktop
745,No,20.88621456,Creative,44,Tablet
746,Yes,16.05289484,Creative,45,Desktop
747,No,22.56809914,Creative,45,Desktop
748,No,21.88208302,Technical,21,Tablet
749,No,28.17423986,Creative,47,Desktop
750,Yes,13.32089473,Technical,49,Tablet
751,No,20.62976292,Creative,38,Tablet
752,No,22.09727663,Creative,38,Tablet
753,Yes,10.36485867,Business,50,Tablet
754,No,19.64440051,Business,43,Tablet
755,No,14.25733219,Technical,41,Desktop
756,No,12.19231058,Business,53,Tablet
757,Yes,11.77025696,Technical,19,Mobile
758,No,15.56795756,Technical,42,Desktop
759,Yes,16.11290219,Creative,23,Tablet
760,Yes,14.37807149,Technical,53,Tablet
761,No,12.87549131,Creative,27,Desktop
762,No,3.967052851,Technical,24,Mobile
763,No,16.48907925,Creative,59,Tablet
764,Yes,11.78513441,Creative,53,Desktop
765,No,13.19847669,Business,58,Desktop
766,Yes,12.46515371,Technical,31,Tablet
767,Yes,11.47143746,Business,45,Tablet
768,No,20.25129767,Creative,33,Tablet
769,Yes,19.70081892,Creative,27,Desktop
770,No,14.88208596,Creative,38,Tablet
771,No,5.973694121,Technical,56,Mobile
772,No,18.32299609,Business,34,Mobile
773,Yes,17.55873013,Business,44,Mobile
774,Yes,18.0469967,Business,20,Desktop
775,No,20.07305599,Creative,55,Desktop
776,Yes,9.728165397,Business,55,Desktop
777,No,10.52736499,Technical,32,Desktop
778,No,16.18285905,Creative,28,Desktop
779,No,20.87765053,Technical,35,Mobile
780,Yes,21.29166397,Creative,25,Mobile
781,Yes,16.42290572,Technical,47,Desktop
782,Yes,23.12477796,Business,29,Desktop
783,No,3.667595584,Creative,31,Mobile
784,No,17.85098153,Creative,29,Desktop
785,Yes,12.54214241,Business,41,Tablet
786,Yes,11.40280595,Business,35,Desktop
787,No,21.86969564,Creative,54,Mobile
788,No,7.563506138,Business,24,Desktop
789,No,15.07794506,Business,36,Tablet
790,Yes,17.01007546,Creative,55,Tablet
791,No,11.78150479,Creative,22,Desktop
792,No,15.66098925,Creative,42,Mobile
793,No,21.15800984,Technical,23,Mobile
794,Yes,14.94560832,Business,35,Mobile
795,No,15.09631002,Business,50,Tablet
796,Yes,15.23181186,Technical,58,Tablet
797,No,17.79082691,Creative,28,Tablet
798,Yes,12.32795952,Business,40,Mobile
799,Yes,8.74095255,Creative,59,Desktop
800,No,11.83965298,Business,54,Desktop
801,No,12.67819253,Business,55,Tablet
802,No,18.37533029,Technical,27,Mobile
803,Yes,15.83493568,Creative,40,Tablet
804,Yes,20.43497901,Technical,57,Tablet
805,Yes,13.18490391,Technical,23,Tablet
806,Yes,14.21052506,Technical,20,Tablet
807,No,22.22121203,Creative,27,Tablet
808,No,2.68678063,Creative,31,Tablet
809,No,20.20008693,Creative,38,Mobile
810,No,23.48138828,Business,24,Tablet
811,No,14.84573475,Creative,54,Mobile
812,Yes,7.904458264,Technical,22,Desktop
813,No,11.12453114,Business,45,Tablet
814,No,4.51594383,Creative,56,Desktop
815,Yes,10.15485276,Business,30,Mobile
816,Yes,8.614012188,Technical,25,Tablet
817,No,14.0032793,Creative,45,Desktop
818,Yes,10.81189319,Business,28,Mobile
819,Yes,22.76541,Technical,27,Mobile
820,No,19.8744007,Business,30,Desktop
821,Yes,21.31937655,Business,28,Tablet
822,No,12.96046459,Creative,59,Desktop
823,Yes,16.1422257,Creative,30,Desktop
824,No,7.509014592,Technical,52,Desktop
825,No,19.29660498,Business,49,Tablet
826,No,15.13151415,Technical,21,Mobile
827,No,23.66213256,Creative,47,Tablet
828,Yes,10.62669185,Business,50,Tablet
829,Yes,6.816410067,Technical,35,Mobile
830,No,26.52305943,Business,46,Desktop
831,Yes,17.23818756,Technical,40,Tablet
832,No,14.70588965,Technical,26,Mobile
833,No,10.69776023,Creative,35,Desktop
834,No,8.774514597,Business,48,Desktop
835,Yes,14.78674619,Business,43,Tablet
836,Yes,17.04576141,Technical,42,Desktop
837,Yes,15.61136947,Creative,23,Tablet
838,No,8.658996864,Business,40,Tablet
839,Yes,16.27603926,Technical,21,Mobile
840,Yes,14.75465134,Creative,22,Tablet
841,No,24.20187012,Creative,18,Mobile
842,No,26.30890987,Creative,37,Tablet
843,No,1.659047307,Business,31,Mobile
844,Yes,15.25888387,Technical,41,Mobile
845,No,13.04651853,Technical,21,Tablet
846,No,15.51259842,Technical,52,Mobile
847,Yes,16.93100985,Creative,54,Mobile
848,No,7.668780734,Business,50,Desktop
849,Yes,24.15464757,Creative,58,Tablet
850,Yes,13.36765006,Business,24,Desktop
851,Yes,16.47089305,Creative,54,Mobile
852,Yes,11.39174432,Business,30,Tablet
853,No,17.67667987,Business,28,Tablet
854,No,27.00770821,Creative,33,Desktop
855,No,20.03079023,Technical,52,Mobile
856,No,10.30824325,Business,41,Mobile
857,Yes,21.79372674,Creative,47,Desktop
858,Yes,11.05838549,Business,49,Tablet
859,Yes,24.48179092,Business,58,Desktop
860,No,10.82673862,Creative,33,Tablet
861,No,14.55129412,Business,48,Desktop
862,No,18.12090108,Creative,56,Mobile
863,No,21.16745416,Business,44,Mobile
864,No,20.86302195,Business,22,Desktop
865,Yes,20.20828845,Creative,29,Tablet
866,Yes,19.79276175,Creative,47,Tablet
867,No,20.36291281,Creative,38,Mobile
868,No,16.02572979,Creative,58,Desktop
869,No,14.1544324,Technical,26,Tablet
870,No,9.415869689,Creative,29,Tablet
871,No,13.66913249,Technical,38,Tablet
872,Yes,12.92758227,Business,52,Desktop
873,No,17.90344036,Creative,38,Tablet
874,No,20.6533541,Business,24,Mobile
875,Yes,10.76245148,Technical,47,Tablet
876,Yes,12.76773449,Technical,48,Mobile
877,Yes,17.59831707,Creative,54,Mobile
878,No,19.32377748,Technical,52,Desktop
879,No,15.55070571,Creative,21,Tablet
880,No,9.387888206,Business,56,Mobile
881,No,21.71035433,Business,56,Desktop
882,No,6.930483073,Creative,59,Tablet
883,No,13.61562051,Business,32,Tablet
884,No,10.53096151,Technical,22,Mobile
885,Yes,12.18163804,Creative,26,Tablet
886,Yes,15.32572786,Technical,34,Tablet
887,Yes,14.24581133,Business,41,Tablet
888,Yes,19.11319249,Creative,22,Tablet
889,Yes,8.189672684,Technical,31,Desktop
890,Yes,16.73709381,Business,27,Desktop
891,No,14.0637729,Creative,53,Mobile
892,Yes,15.7796625,Business,28,Tablet
893,No,19.84603563,Creative,56,Desktop
894,No,16.82727375,Creative,26,Tablet
895,Yes,4.683380785,Creative,55,Tablet
896,Yes,16.44768989,Technical,19,Tablet
897,Yes,11.04417357,Creative,57,Mobile
898,Yes,15.6920482,Creative,42,Desktop
899,No,20.26083721,Business,46,Tablet
900,No,18.76446782,Business,29,Desktop
901,Yes,12.69210786,Business,34,Mobile
902,Yes,13.6661061,Business,25,Mobile
903,Yes,16.21211539,Creative,23,Desktop
904,No,11.87987091,Creative,29,Tablet
905,Yes,8.771171053,Business,39,Desktop
906,Yes,7.816182951,Technical,35,Tablet
907,No,11.84470338,Creative,58,Mobile
908,No,16.22515535,Creative,22,Mobile
909,Yes,23.49593591,Technical,37,Mobile
910,Yes,18.60990616,Creative,43,Mobile
911,No,18.45846098,Technical,51,Tablet
912,Yes,20.6682827,Technical,22,Tablet
913,No,21.52282663,Technical,57,Tablet
914,No,17.06237574,Creative,49,Mobile
915,Yes,13.13553163,Business,26,Desktop
916,No,18.84147373,Creative,26,Mobile
917,Yes,8.950368719,Business,36,Desktop
918,No,9.065454154,Technical,25,Desktop
919,No,24.89675382,Business,44,Tablet
920,Yes,15.58449861,Business,49,Tablet
921,No,8.835152931,Business,48,Tablet
922,No,20.61519003,Technical,21,Tablet
923,Yes,10.882375,Technical,35,Mobile
924,No,20.09584734,Technical,22,Tablet
925,Yes,20.16060997,Creative,32,Mobile
926,No,9.226834025,Creative,39,Desktop
927,Yes,13.72113823,Creative,23,Mobile
928,No,9.851002074,Creative,47,Tablet
929,No,9.768630449,Technical,43,Mobile
930,Yes,13.82226281,Business,21,Tablet
931,Yes,15.7378864,Business,56,Desktop
932,No,8.134271666,Creative,25,Mobile
933,No,15.34775225,Creative,35,Desktop
934,No,7.702175029,Creative,54,Desktop
935,Yes,12.10049739,Technical,34,Desktop
936,Yes,13.60489451,Technical,55,Tablet
937,Yes,18.34397291,Technical,19,Desktop
938,No,8.539114143,Creative,21,Tablet
939,No,22.39268835,Creative,37,Desktop
940,Yes,19.80442488,Creative,49,Mobile
941,Yes,22.19351543,Business,40,Mobile
942,No,13.94468021,Business,50,Mobile
943,No,5.970443567,Technical,36,Desktop
944,Yes,21.71818703,Creative,53,Mobile
945,No,16.70532356,Creative,34,Desktop
946,Yes,16.67324024,Technical,32,Tablet
947,Yes,14.33375176,Business,52,Mobile
948,No,14.81029302,Creative,44,Mobile
949,No,9.559045957,Technical,54,Tablet
950,No,11.05977894,Technical,35,Tablet
951,Yes,21.14172378,Creative,52,Desktop
952,Yes,16.51607969,Technical,33,Desktop
953,No,11.58271886,Business,32,Mobile
954,No,16.28505192,Business,19,Tablet
955,Yes,12.66382399,Creative,28,Tablet
956,Yes,10.67754462,Business,48,Mobile
957,Yes,13.50979133,Technical,48,Tablet
958,No,12.52791913,Technical,27,Mobile
959,No,0.3556497274,Technical,56,Mobile
960,Yes,17.79573808,Technical,55,Mobile
961,No,17.57170438,Technical,48,Desktop
962,No,14.18953916,Creative,42,Mobile
963,Yes,18.10978322,Business,54,Desktop
964,Yes,16.62343658,Business,18,Tablet
965,Yes,12.88905684,Creative,25,Tablet
966,Yes,20.41012797,Business,20,Tablet
967,No,12.75244388,Business,33,Desktop
968,No,9.183833494,Technical,47,Desktop
969,Yes,12.0167187,Business,40,Desktop
970,No,4.432974402,Business,28,Tablet
971,No,15.49809126,Technical,27,Desktop
972,No,12.72659536,Creative,42,Mobile
973,Yes,14.56860623,Creative,58,Mobile
974,Yes,9.389519462,Creative,47,Tablet
975,Yes,12.74401165,Technical,30,Mobile
976,Yes,17.12228948,Business,31,Tablet
977,Yes,13.23713435,Creative,24,Desktop
978,Yes,9.830616962,Technical,55,Desktop
979,Yes,15.04313655,Technical,42,Mobile
980,No,11.72587714,Technical,23,Tablet
981,Yes,20.787101,Technical,39,Desktop
982,Yes,21.88653371,Business,21,Desktop
983,No,22.78350421,Creative,21,Mobile
984,No,19.55102443,Business,34,Tablet
985,No,11.40992106,Creative,33,Tablet
986,Yes,20.42133853,Technical,48,Desktop
987,Yes,11.75883938,Creative,22,Desktop
988,Yes,9.200057854,Technical,55,Desktop
989,No,14.81262507,Technical,22,Desktop
990,Yes,10.06229539,Creative,57,Mobile
991,No,18.52920203,Creative,44,Mobile
992,Yes,25.71064602,Technical,27,Tablet
993,Yes,15.61671143,Business,34,Tablet
994,Yes,12.78176998,Business,45,Tablet
995,Yes,14.46550939,Creative,20,Tablet
996,No,18.93769304,Business,35,Tablet
997,Yes,23.57674961,Technical,57,Mobile
998,No,18.97338571,Technical,42,Tablet
999,No,13.74278274,Creative,32,Desktop
1000,No,16.15372705,Technical,55,Desktop
1001,Yes,20.97207956,Creative,46,Tablet
1002,Yes,21.31215527,Business,48,Mobile
1003,Yes,13.44215302,Technical,42,Tablet
1004,No,18.042487,Technical,41,Mobile
1005,Yes,15.71498599,Technical,50,Mobile
1006,No,16.81790552,Creative,42,Tablet
1007,Yes,20.9423539,Business,22,Tablet
1008,Yes,14.28185678,Creative,18,Desktop
1009,Yes,16.41277036,Technical,18,Mobile
1010,No,11.58127446,Creative,55,Tablet
1011,Yes,19.69720453,Business,21,Tablet
1012,Yes,17.22228589,Creative,18,Tablet
1013,No,11.60838671,Technical,32,Desktop
1014,Yes,16.30367934,Technical,37,Tablet
1015,No,16.25370372,Creative,45,Tablet
1016,Yes,18.54159842,Creative,31,Mobile
1017,No,21.00128664,Technical,23,Mobile
1018,Yes,13.70888337,Technical,51,Desktop
1019,No,6.214862825,Creative,49,Tablet
1020,Yes,23.6334663,Creative,22,Desktop
1021,No,6.67532167,Creative,31,Desktop
1022,Yes,17.54095418,Creative,54,Mobile
1023,Yes,20.37964589,Business,45,Mobile
1024,No,21.0001145,Business,50,Desktop
1025,No,18.87784912,Technical,49,Desktop
1026,Yes,13.51476001,Business,41,Tablet
1027,Yes,22.43466234,Technical,19,Desktop
1028,Yes,11.12231443,Business,38,Desktop
1029,Yes,24.1891714,Business,53,Tablet
1030,No,14.11078144,Creative,23,Mobile
1031,Yes,10.34928002,Business,30,Desktop
1032,No,14.61623826,Technical,48,Mobile
1033,No,8.94337677,Creative,31,Desktop
1034,Yes,11.20289538,Business,57,Mobile
1035,No,21.42519597,Business,23,Mobile
1036,Yes,17.55399353,Creative,19,Tablet
1037,Yes,15.8094318,Business,56,Mobile
1038,Yes,18.29533232,Creative,53,Tablet
1039,No,11.27107898,Creative,23,Mobile
1040,Yes,20.47745144,Technical,29,Desktop
1041,No,11.25633303,Technical,42,Tablet
1042,Yes,13.82989758,Business,18,Mobile
1043,Yes,24.77907056,Technical,34,Mobile
1044,No,17.32759841,Technical,29,Desktop
1045,Yes,7.477004741,Technical,34,Tablet
1046,Yes,12.85692474,Technical,40,Mobile
1047,No,12.1364476,Technical,59,Tablet
1048,Yes,7.809208562,Creative,36,Tablet
1049,No,13.39260495,Business,49,Mobile
1050,Yes,9.590811419,Creative,57,Mobile
1051,No,12.88469618,Business,42,Mobile
1052,No,17.22079645,Business,57,Mobile
1053,No,23.43593102,Business,48,Mobile
1054,No,15.1573373,Technical,36,Desktop
1055,No,17.30465636,Creative,27,Mobile
1056,Yes,13.07753113,Technical,37,Desktop
1057,Yes,17.54172397,Business,30,Mobile
1058,No,16.80169748,Business,29,Desktop
1059,No,5.114378187,Creative,40,Mobile
1060,Yes,8.30861531,Technical,47,Mobile
1061,Yes,19.85929528,Creative,59,Desktop
1062,Yes,13.41011502,Technical,21,Mobile
1063,Yes,20.92668401,Creative,49,Mobile
1064,No,14.66990774,Technical,56,Tablet
1065,No,18.48873873,Creative,45,Tablet
1066,No,14.67122163,Creative,42,Desktop
1067,No,17.61882479,Business,39,Desktop
1068,No,11.38751738,Business,54,Mobile
1069,No,15.96998534,Business,40,Tablet
1070,No,13.00275151,Creative,27,Tablet
1071,Yes,11.09570082,Creative,59,Mobile
1072,No,15.93596162,Technical,19,Desktop
1073,Yes,17.35652137,Business,21,Mobile
1074,Yes,15.78341477,Technical,55,Tablet
1075,No,13.74915629,Creative,54,Tablet
1076,No,16.52297169,Business,22,Tablet
1077,No,16.54722908,Creative,43,Mobile
1078,No,12.28839571,Technical,41,Tablet
1079,Yes,10.53034115,Business,41,Mobile
1080,Yes,20.14198719,Creative,27,Desktop
1081,No,6.816146386,Creative,57,Tablet
1082,Yes,12.82507516,Technical,42,Tablet
1083,Yes,21.21789027,Technical,34,Mobile
1084,No,14.37336388,Business,36,Mobile
1085,No,14.02082386,Creative,18,Desktop
1086,No,12.02691289,Technical,30,Desktop
1087,No,5.971104606,Creative,58,Desktop
1088,No,13.87897701,Creative,42,Desktop
1089,Yes,14.95809598,Business,58,Tablet
1090,No,18.87815789,Business,30,Desktop
1091,Yes,20.27660361,Technical,23,Mobile
1092,No,21.82531169,Business,41,Mobile
1093,Yes,10.73866385,Creative,59,Tablet
1094,Yes,15.57212646,Technical,41,Mobile
1095,No,14.14901996,Technical,18,Mobile
1096,Yes,19.6000321,Creative,53,Mobile
1097,Yes,18.82479771,Business,18,Tablet
1098,No,23.96997208,Business,43,Tablet
1099,No,2.281917988,Creative,49,Tablet
1100,Yes,10.66939365,Technical,37,Tablet
1101,Yes,16.49915257,Technical,40,Tablet
1102,Yes,17.02083692,Business,44,Tablet
1103,No,13.75147142,Technical,21,Tablet
1104,No,16.46283048,Business,54,Tablet
1105,Yes,8.405268838,Technical,37,Mobile
1106,Yes,14.06303382,Technical,19,Desktop
1107,Yes,16.00390652,Creative,35,Mobile
1108,Yes,19.12952482,Creative,48,Mobile
1109,Yes,8.779616094,Business,30,Tablet
1110,No,16.84123325,Business,25,Tablet
1111,Yes,15.21675742,Business,41,Mobile
1112,No,13.29661629,Business,24,Mobile
1113,Yes,21.29490436,Business,30,Mobile
1114,No,16.04074112,Technical,34,Desktop
1115,Yes,16.47942505,Business,45,Mobile
1116,Yes,22.62051176,Technical,37,Desktop
1117,No,21.26817891,Technical,37,Tablet
1118,Yes,8.723409579,Technical,27,Mobile
1119,No,20.26230289,Technical,22,Desktop
1120,Yes,13.81825766,Business,59,Desktop
1121,Yes,23.9861099,Business,31,Desktop
1122,No,21.54587574,Business,43,Mobile
1123,Yes,17.13851173,Technical,26,Desktop
1124,Yes,23.65233165,Technical,40,Tablet
1125,No,16.92866034,Business,22,Desktop
1126,Yes,22.31323718,Business,54,Tablet
1127,No,9.06560225,Business,22,Mobile
1128,Yes,19.24143376,Business,44,Mobile
1129,No,19.18549334,Technical,43,Mobile
1130,Yes,14.21176406,Technical,55,Desktop
1131,Yes,15.31844259,Creative,21,Tablet
1132,No,10.94027796,Technical,41,Desktop
1133,No,18.56591245,Technical,48,Mobile
1134,No,12.44075999,Creative,43,Mobile
1135,No,18.75575424,Business,56,Desktop
1136,No,18.7823537,Creative,39,Tablet
1137,Yes,24.71018744,Technical,56,Tablet
1138,No,15.79565643,Technical,29,Desktop
1139,Yes,20.35343063,Technical,33,Desktop
1140,Yes,10.11241638,Business,55,Tablet
1141,Yes,19.96854432,Business,53,Desktop
1142,No,22.18629117,Creative,28,Desktop
1143,No,25.67343941,Creative,26,Tablet
1144,Yes,10.93483186,Creative,45,Mobile
1145,No,9.366657391,Business,27,Desktop
1146,No,9.904349933,Creative,41,Tablet
1147,No,19.19450906,Business,25,Mobile
1148,Yes,6.740397389,Technical,43,Mobile
1149,No,17.00641299,Business,23,Desktop
1150,No,11.96935591,Creative,38,Tablet
1151,Yes,13.57725895,Technical,58,Desktop
1152,No,17.63663148,Business,58,Tablet
1153,Yes,26.53867479,Creative,22,Tablet
1154,Yes,13.89298546,Technical,54,Desktop
1155,No,9.347723805,Business,39,Mobile
1156,No,15.17731543,Technical,43,Tablet
1157,No,15.80682595,Creative,46,Mobile
1158,No,19.45392759,Business,55,Desktop
1159,No,15.38873509,Technical,47,Mobile
1160,Yes,19.5724661,Technical,53,Tablet
1161,No,15.57514611,Creative,54,Tablet
1162,Yes,9.243101947,Business,59,Tablet
1163,Yes,19.44576269,Creative,33,Desktop
1164,No,10.6907441,Technical,24,Mobile
1165,No,13.05891478,Business,42,Mobile
1166,No,20.79105216,Technical,25,Desktop
1167,Yes,4.650797413,Technical,31,Tablet
1168,Yes,15.72607912,Technical,58,Desktop
1169,Yes,14.99829184,Technical,29,Desktop
1170,Yes,8.937475761,Business,56,Desktop
1171,Yes,16.46966893,Business,36,Mobile
1172,No,16.38822617,Creative,53,Desktop
1173,No,11.37674654,Technical,54,Desktop
1174,No,8.828178164,Creative,54,Mobile
1175,Yes,19.65082143,Business,43,Tablet
1176,No,7.356744936,Technical,49,Desktop
1177,Yes,11.15700998,Technical,40,Mobile
1178,No,17.33361289,Business,37,Desktop
1179,No,24.79790905,Creative,41,Desktop
1180,No,13.18026729,Creative,24,Desktop
1181,Yes,6.286493749,Business,57,Desktop
1182,Yes,8.632724827,Technical,23,Desktop
1183,Yes,13.6330872,Business,56,Mobile
1184,Yes,15.85902342,Business,50,Mobile
1185,No,14.33542278,Creative,30,Mobile
1186,Yes,13.57636343,Technical,25,Mobile
1187,No,10.0233386,Business,25,Tablet
1188,No,16.53820787,Business,53,Mobile
1189,No,30.34068376,Technical,22,Mobile
1190,No,17.59220978,Technical,46,Tablet
1191,Yes,14.97593362,Business,18,Desktop
1192,No,12.73360858,Creative,54,Desktop
1193,No,14.49548817,Business,41,Desktop
1194,No,20.45648496,Creative,27,Desktop
1195,No,13.0955207,Business,46,Mobile
1196,No,15.02219063,Creative,25,Tablet
1197,No,19.96620523,Technical,48,Mobile
1198,No,13.35358644,Technical,40,Desktop
1199,No,19.16006366,Creative,24,Mobile
1200,No,10.71617884,Business,56,Mobile
1201,Yes,13.71799744,Technical,18,Desktop
1202,No,20.09118675,Creative,41,Desktop
1203,Yes,10.46948668,Technical,31,Desktop
1204,No,25.79584582,Business,39,Tablet
1205,No,14.28767235,Creative,51,Tablet
1206,Yes,2.221829661,Creative,41,Tablet
1207,No,6.305652528,Technical,56,Desktop
1208,Yes,14.84807817,Technical,21,Desktop
1209,Yes,13.93643221,Creative,20,Mobile
1210,No,17.71924845,Creative,54,Desktop
1211,No,19.00937801,Business,42,Desktop
1212,Yes,18.89473378,Creative,26,Mobile
1213,Yes,9.715743332,Business,40,Desktop
1214,No,18.38185897,Technical,26,Desktop
1215,No,15.76262947,Technical,37,Tablet
1216,Yes,21.30321408,Creative,42,Tablet
1217,Yes,17.4679485,Technical,46,Mobile
1218,Yes,16.5613099,Creative,50,Mobile
1219,Yes,15.34512554,Business,53,Tablet
1220,Yes,22.70576226,Business,23,Desktop
1221,Yes,18.01719319,Technical,33,Mobile
1222,No,10.66366651,Technical,18,Mobile
1223,No,14.91755458,Creative,19,Mobile
1224,No,16.02415018,Technical,29,Mobile
1225,No,18.26976068,Creative,33,Desktop
1226,Yes,5.245101574,Creative,19,Desktop
1227,Yes,18.69939749,Technical,22,Mobile
1228,No,14.56305107,Technical,47,Desktop
1229,No,9.651163352,Business,31,Desktop
1230,Yes,17.07004972,Business,48,Desktop
1231,Yes,13.15097954,Business,32,Desktop
1232,No,19.85600897,Creative,42,Desktop
1233,Yes,11.89211531,Creative,24,Desktop
1234,Yes,12.31458375,Business,59,Desktop
1235,Yes,11.91969202,Technical,38,Mobile
1236,No,12.74678677,Business,53,Desktop
1237,Yes,15.61253909,Business,57,Tablet
1238,No,7.840657674,Business,40,Tablet
1239,No,13.18039382,Technical,59,Mobile
1240,No,11.50396054,Technical,23,Mobile
1241,No,14.11986765,Technical,45,Mobile
1242,Yes,18.52761564,Creative,51,Desktop
1243,No,9.193754003,Creative,25,Mobile
1244,Yes,16.55169442,Technical,49,Tablet
1245,Yes,25.12120866,Technical,54,Desktop
1246,Yes,20.80482516,Creative,56,Tablet
1247,Yes,19.21899219,Creative,34,Desktop
1248,No,17.57932697,Business,31,Mobile
1249,Yes,16.60126614,Business,40,Tablet
1250,Yes,12.04732219,Technical,18,Tablet
1251,No,8.248782046,Business,50,Tablet
1252,Yes,16.81468733,Creative,57,Mobile
1253,Yes,15.37263701,Business,58,Desktop
1254,No,8.469675581,Technical,27,Desktop
1255,Yes,25.1072098,Technical,38,Mobile
1256,No,18.7080419,Creative,32,Mobile
1257,Yes,16.502953,Creative,25,Desktop
1258,Yes,10.38462999,Creative,45,Mobile
1259,No,17.63508901,Creative,45,Mobile
1260,No,16.25784129,Business,36,Desktop
1261,No,6.270740326,Creative,27,Mobile
1262,No,17.30120836,Business,51,Desktop
1263,Yes,15.62324495,Technical,24,Tablet
1264,No,7.796542514,Technical,48,Desktop
1265,No,20.7008123,Business,34,Desktop
1266,Yes,22.30351238,Business,36,Mobile
1267,Yes,14.9665501,Creative,53,Mobile
1268,No,16.19159756,Creative,28,Mobile
1269,No,18.16637519,Business,37,Mobile
1270,No,9.985961268,Business,42,Desktop
1271,Yes,17.50619086,Business,34,Tablet
1272,Yes,19.64975373,Technical,31,Tablet
1273,Yes,19.99223883,Creative,23,Mobile
1274,No,30.10886186,Business,37,Mobile
1275,No,14.07429136,Technical,34,Mobile
1276,Yes,23.32902905,Creative,32,Tablet
1277,Yes,14.85329033,Business,53,Mobile
1278,No,12.1570347,Creative,29,Desktop
